2, 61.45, 8.95, 0.46658
2.0244, 61.5, 8.95, 0.39856
2.0744, 60.95, 9, 0.44994
2.0899, 61, 9, 0.3934
2.1147, 61.05, 9, 0.35966
2.1337, 61.1, 9, 0.3359
2.1499, 61.15, 9, 0.31714
2.1638, 61.2, 9, 0.30264
2.1763, 61.25, 9, 0.2896
2.1877, 61.3, 9, 0.2787
2.1976, 61.35, 9, 0.26924
2.2072, 61.4, 9, 0.2605
2.2156, 61.45, 9, 0.25386
2.2236, 61.5, 9, 0.24656
2.2737, 60.9, 9.05, 0.2632
2.3193, 61.2, 9.05, 0.26495
2.3211, 61.25, 9.05, 0.25618
2.327, 61.3, 9.05, 0.24847
2.3322, 61.35, 9.05, 0.24219
2.3625, 60.6, 9.1, 0.23996
2.3699, 60.65, 9.1, 0.23462
2.3768, 60.7, 9.1, 0.23
2.3833, 60.75, 9.1, 0.22542
2.3895, 60.8, 9.1, 0.22082
2.3952, 60.85, 9.1, 0.21766
2.4009, 60.9, 9.1, 0.21312
2.4509, 61.5, 9.1, 0.38888
2.4673, 60.45, 9.15, 0.37928
2.5173, 59.85, 9.2, 0.39866
2.5193, 59.9, 9.2, 0.38684
2.5238, 61.15, 9.15, 0.37978
2.5254, 59.95, 9.2, 0.37586
2.5264, 61.2, 9.15, 0.36855
2.5292, 61.25, 9.15, 0.35803
2.5317, 61.3, 9.15, 0.34759
2.5342, 61.35, 9.15, 0.33789
2.5363, 61.4, 9.15, 0.3286
2.5387, 61.45, 9.15, 0.32003
2.5407, 61.5, 9.15, 0.31188
2.5908, 60.5, 9.2, 0.35645
2.5994, 60.85, 9.2, 0.34764
2.602, 60.9, 9.2, 0.33816
2.6046, 60.95, 9.2, 0.32946
2.6068, 61, 9.2, 0.32078
2.6089, 61.05, 9.2, 0.31284
2.611, 61.1, 9.2, 0.30498
2.6131, 61.15, 9.2, 0.29782
2.6152, 61.2, 9.2, 0.29068
2.6169, 61.25, 9.2, 0.28292
2.6186, 61.3, 9.2, 0.27658
2.6202, 61.35, 9.2, 0.27024
2.6219, 61.4, 9.2, 0.26396
2.6235, 61.45, 9.2, 0.25836
2.6247, 61.5, 9.2, 0.25212
2.6747, 60.5, 9.25, 0.28861
2.6867, 60.85, 9.25, 0.28586
2.6884, 60.9, 9.25, 0.27944
2.6919, 61, 9.25, 0.2674
2.6935, 61.05, 9.25, 0.26106
2.6949, 61.1, 9.25, 0.25616
2.6965, 61.15, 9.25, 0.25058
2.6977, 61.2, 9.25, 0.24502
2.6986, 61.25, 9.25, 0.23878
2.6998, 61.3, 9.25, 0.23396
2.701, 61.35, 9.25, 0.22986
2.7018, 61.4, 9.25, 0.22438
2.703, 61.45, 9.25, 0.21962
2.7037, 61.5, 9.25, 0.21556
2.7537, 60.4, 9.3, 0.2606
2.7555, 60.45, 9.3, 0.25459
2.7574, 60.5, 9.3, 0.24968
2.7685, 60.85, 9.3, 0.24842
2.7698, 60.9, 9.3, 0.24355
2.7707, 60.95, 9.3, 0.23763
2.772, 61, 9.3, 0.23277
2.7728, 61.05, 9.3, 0.22762
2.774, 61.1, 9.3, 0.22385
2.7748, 61.15, 9.3, 0.21872
2.7756, 61.2, 9.3, 0.21468
2.7761, 61.25, 9.3, 0.21029
2.7768, 61.3, 9.3, 0.20624
2.7776, 61.35, 9.3, 0.20221
2.7779, 61.4, 9.3, 0.19752
2.7782, 61.45, 9.3, 0.19353
2.7789, 61.5, 9.3, 0.19024
2.8289, 60.15, 9.35, 0.24433
2.8291, 60.2, 9.35, 0.23943
2.831, 60.25, 9.35, 0.23453
2.8328, 60.3, 9.35, 0.2293
2.8343, 60.35, 9.35, 0.22479
2.8357, 60.4, 9.35, 0.22068
2.8371, 60.45, 9.35, 0.21659
2.8385, 60.5, 9.35, 0.21213
2.846, 60.85, 9.35, 0.21204
2.8469, 60.9, 9.35, 0.20796
2.8473, 60.95, 9.35, 0.2039
2.8481, 61, 9.35, 0.20058
2.8485, 61.05, 9.35, 0.19584
2.8493, 61.1, 9.35, 0.19252
2.8496, 61.15, 9.35, 0.18852
2.85, 61.2, 9.35, 0.18522
2.8503, 61.25, 9.35, 0.18124
2.8506, 61.3, 9.35, 0.17728
2.8508, 61.4, 9.35, 0.1708
2.8509, 61.5, 9.35, 0.16434
2.9009, 61.45, 9.35, 0.16756
2.901, 59.9, 9.4, 0.23977
2.9021, 59.95, 9.4, 0.23485
2.9036, 60, 9.4, 0.23068
2.9051, 60.05, 9.4, 0.22543
2.9065, 60.1, 9.4, 0.22128
2.908, 60.15, 9.4, 0.2168
2.9094, 60.2, 9.4, 0.21305
2.9108, 60.25, 9.4, 0.20859
2.9118, 60.3, 9.4, 0.20415
2.9128, 60.35, 9.4, 0.20044
2.9141, 60.4, 9.4, 0.19639
2.915, 60.45, 9.4, 0.1927
2.916, 60.5, 9.4, 0.18939
2.9207, 61.5, 9.4, 0.1468
2.9707, 61.45, 9.4, 0.14962
2.9709, 61.4, 9.4, 0.15283
2.9711, 61.3, 9.4, 0.15923
2.9715, 61.25, 9.4, 0.16208
2.9716, 61.2, 9.4, 0.16566
2.9718, 59.6, 9.45, 0.23253
2.972, 59.65, 9.45, 0.22835
2.9739, 59.7, 9.45, 0.22343
2.9754, 59.75, 9.45, 0.21925
2.9766, 59.8, 9.45, 0.21546
2.9781, 59.85, 9.45, 0.2117
2.9795, 59.9, 9.45, 0.2072
2.9806, 59.95, 9.45, 0.20383
2.982, 60, 9.45, 0.199
2.983, 60.05, 9.45, 0.19636
2.984, 60.1, 9.45, 0.19229
2.985, 60.15, 9.45, 0.18823
2.9859, 60.2, 9.45, 0.18454
2.9869, 60.25, 9.45, 0.18087
2.9874, 60.3, 9.45, 0.17828
2.9883, 61.5, 9.45, 0.13582
2.9889, 61.45, 9.45, 0.133
3.0389, 61.4, 9.45, 0.1341
3.0396, 61.35, 9.45, 0.13656
3.0399, 61.3, 9.45, 0.13974
3.0405, 61.25, 9.45, 0.14218
3.0407, 61.2, 9.45, 0.14538
3.041, 61.15, 9.45, 0.14788
3.0412, 61.1, 9.45, 0.15108
3.0417, 60.95, 9.45, 0.16006
3.0418, 60.9, 9.45, 0.16328
3.0419, 59.35, 9.5, 0.22707
3.0434, 59.4, 9.5, 0.22209
3.0446, 59.45, 9.5, 0.21901
3.0461, 59.5, 9.5, 0.21409
3.0476, 59.55, 9.5, 0.20993
3.0488, 59.6, 9.5, 0.20691
3.0503, 59.65, 9.5, 0.20276
3.0513, 59.7, 9.5, 0.19901
3.0524, 59.75, 9.5, 0.19563
3.0534, 59.8, 9.5, 0.19189
3.0543, 61.5, 9.5, 0.14358
3.0551, 61.45, 9.5, 0.14154
3.0558, 61.4, 9.5, 0.14088
3.0566, 61.35, 9.5, 0.13878
3.0573, 61.3, 9.5, 0.13738
3.058, 61.25, 9.5, 0.13534
3.0586, 61.2, 9.5, 0.13324
3.0589, 61.15, 9.5, 0.13254
3.1089, 61.1, 9.5, 0.13484
3.1096, 61.05, 9.5, 0.1373
3.1102, 61, 9.5, 0.1405
3.1104, 60.95, 9.5, 0.14298
3.1106, 60.9, 9.5, 0.1462
3.1112, 60.5, 9.5, 0.14734
3.1116, 60.7, 9.5, 0.1577
3.1117, 60.65, 9.5, 0.16024
3.1118, 60.6, 9.5, 0.16352
3.1119, 59.1, 9.55, 0.2254
3.1135, 59.15, 9.55, 0.22081
3.1151, 59.2, 9.55, 0.21735
3.1163, 59.25, 9.55, 0.21316
3.1179, 59.3, 9.55, 0.20898
3.1189, 61.5, 9.55, 0.15244
3.1197, 61.45, 9.55, 0.15108
3.1209, 61.4, 9.55, 0.14939
3.1217, 61.35, 9.55, 0.14839
3.1229, 61.3, 9.55, 0.14596
3.1237, 61.25, 9.55, 0.14461
3.1244, 61.2, 9.55, 0.14359
3.1252, 61.15, 9.55, 0.14186
3.1259, 61.1, 9.55, 0.14084
3.1266, 61.05, 9.55, 0.13878
3.1273, 61, 9.55, 0.13701
3.1279, 60.95, 9.55, 0.13526
3.1286, 60.9, 9.55, 0.1335
3.1786, 60.85, 9.55, 0.13505
3.1788, 60.8, 9.55, 0.13789
3.1794, 60.4, 9.55, 0.13903
3.1813, 60.35, 9.55, 0.14151
3.1814, 58.8, 9.6, 0.22166
3.1819, 58.85, 9.6, 0.21744
3.1822, 61.5, 9.6, 0.15666
3.1845, 61.4, 9.6, 0.15538
3.1857, 61.35, 9.6, 0.15336
3.1869, 61.3, 9.6, 0.15202
3.1878, 61.25, 9.6, 0.15134
3.189, 61.2, 9.6, 0.14864
3.1898, 61.15, 9.6, 0.14796
3.191, 61.1, 9.6, 0.14588
3.1918, 61.05, 9.6, 0.14522
3.1926, 61, 9.6, 0.1431
3.1933, 60.95, 9.6, 0.14248
3.1944, 60.9, 9.6, 0.1397
3.1951, 60.85, 9.6, 0.1383
3.1958, 60.8, 9.6, 0.1369
3.1964, 60.75, 9.6, 0.13478
3.1967, 60.7, 9.6, 0.1341
3.1974, 60.65, 9.6, 0.13266
3.2474, 60.6, 9.6, 0.13284
3.248, 60.55, 9.6, 0.13534
3.2486, 60.15, 9.6, 0.13558
3.2504, 61.3, 9.65, 0.1593
3.2511, 61.25, 9.65, 0.15762
3.252, 61.2, 9.65, 0.15698
3.2533, 61.15, 9.65, 0.15563
3.2545, 61.1, 9.65, 0.15428
3.2558, 61.05, 9.65, 0.15222
3.2566, 61, 9.65, 0.15122
3.2578, 60.95, 9.65, 0.1495
3.2586, 60.9, 9.65, 0.14885
3.2598, 60.85, 9.65, 0.1464
3.2606, 60.8, 9.65, 0.14503
3.2613, 60.75, 9.65, 0.144
3.2621, 60.7, 9.65, 0.14333
3.2631, 60.65, 9.65, 0.14122
3.2638, 60.6, 9.65, 0.13912
3.2645, 60.55, 9.65, 0.13807
3.2692, 59.9, 9.65, 0.13677
3.3193, 61.1, 9.7, 0.15876
3.3195, 61, 9.7, 0.15674
3.3208, 60.95, 9.7, 0.15538
3.322, 60.9, 9.7, 0.15332
3.3232, 60.85, 9.7, 0.15196
3.3241, 60.8, 9.7, 0.1513
3.3253, 60.75, 9.7, 0.1492
3.3265, 60.7, 9.7, 0.14786
3.3273, 60.65, 9.7, 0.14718
3.3281, 60.6, 9.7, 0.14582
3.3292, 60.55, 9.7, 0.1437
3.3365, 59.9, 9.7, 0.14277
3.337, 59.85, 9.7, 0.14101
3.3371, 59.8, 9.7, 0.14032
3.3372, 59.75, 9.7, 0.13818
3.3376, 59.65, 9.7, 0.13462
3.3876, 60.8, 9.75, 0.158
3.388, 60.75, 9.75, 0.15594
3.3893, 60.7, 9.75, 0.15456
3.3906, 60.65, 9.75, 0.1525
3.3926, 60.55, 9.75, 0.15046
3.4035, 59.85, 9.75, 0.1478
3.404, 59.8, 9.75, 0.14605
3.4042, 59.75, 9.75, 0.14501
3.4047, 59.7, 9.75, 0.14325
3.4048, 59.65, 9.75, 0.1422
3.4052, 59.6, 9.75, 0.14005
3.4053, 59.55, 9.75, 0.13864
3.4054, 59.45, 9.75, 0.13578
3.4058, 59.4, 9.75, 0.13423
3.4558, 60.55, 9.8, 0.15733
3.468, 59.9, 9.8, 0.15611
3.4686, 59.85, 9.8, 0.15509
3.4693, 59.8, 9.8, 0.15334
3.4705, 59.7, 9.8, 0.15055
3.471, 59.65, 9.8, 0.14914
3.4712, 59.6, 9.8, 0.14813
3.4717, 59.55, 9.8, 0.14672
3.4722, 59.5, 9.8, 0.14494
3.4724, 59.45, 9.8, 0.14353
3.4728, 59.4, 9.8, 0.14174
3.4729, 59.35, 9.8, 0.14068
3.4733, 59.15, 9.8, 0.13573
3.5234, 60.55, 9.85, 0.1623
3.531, 59.95, 9.85, 0.16209
3.5318, 59.9, 9.85, 0.1607
3.5329, 59.85, 9.85, 0.15895
3.5336, 59.8, 9.85, 0.15833
3.5343, 59.75, 9.85, 0.15692
3.535, 59.7, 9.85, 0.15593
3.5356, 59.65, 9.85, 0.15416
3.5366, 59.6, 9.85, 0.15204
3.5372, 59.55, 9.85, 0.15138
3.5374, 59.5, 9.85, 0.15033
3.538, 59.45, 9.85, 0.14893
3.5391, 59.35, 9.85, 0.14536
3.5396, 59.3, 9.85, 0.14396
3.5397, 59.25, 9.85, 0.14291
3.5402, 59.2, 9.85, 0.1411
3.5403, 59.15, 9.85, 0.14042
3.5407, 59.05, 9.85, 0.13642
3.5411, 58.95, 9.85, 0.13317
3.5911, 60.55, 9.9, 0.16865
3.5938, 59.95, 9.9, 0.16809
3.5946, 59.9, 9.9, 0.1671
3.5958, 59.85, 9.9, 0.16535
3.597, 59.8, 9.9, 0.16473
3.5978, 59.75, 9.9, 0.16298
3.5989, 59.7, 9.9, 0.16197
3.5996, 59.65, 9.9, 0.1606
3.6003, 59.6, 9.9, 0.15883
3.6014, 59.55, 9.9, 0.15782
3.6021, 59.5, 9.9, 0.15644
3.6027, 59.45, 9.9, 0.1554
3.6034, 59.4, 9.9, 0.154
3.604, 59.35, 9.9, 0.15261
3.6046, 59.3, 9.9, 0.15119
3.6051, 59.25, 9.9, 0.15015
3.6057, 59.2, 9.9, 0.14836
3.6062, 59.15, 9.9, 0.14732
3.6067, 59.1, 9.9, 0.14554
3.6068, 59.05, 9.9, 0.14411
3.6073, 59, 9.9, 0.14267
3.6074, 58.95, 9.9, 0.14086
3.6078, 58.85, 9.9, 0.13798
3.6081, 58.65, 9.9, 0.13728
3.6082, 58.7, 9.9, 0.13473
3.6582, 59.85, 9.95, 0.16983
3.6594, 59.8, 9.95, 0.16844
3.6603, 59.75, 9.95, 0.16785
3.6615, 59.7, 9.95, 0.16645
3.6627, 59.65, 9.95, 0.1651
3.6635, 59.6, 9.95, 0.16333
3.6646, 59.55, 9.95, 0.16194
3.6654, 59.5, 9.95, 0.16092
3.6665, 59.45, 9.95, 0.15917
3.6672, 59.4, 9.95, 0.15817
3.6679, 59.35, 9.95, 0.15749
3.6689, 59.3, 9.95, 0.15536
3.6696, 59.25, 9.95, 0.15469
3.6702, 59.2, 9.95, 0.15292
3.6708, 59.15, 9.95, 0.15112
3.6714, 59.1, 9.95, 0.15044
3.672, 59.05, 9.95, 0.14903
3.6726, 59, 9.95, 0.14721
3.6731, 58.95, 9.95, 0.14581
3.6736, 58.9, 9.95, 0.14399
3.6737, 58.85, 9.95, 0.14294
3.6742, 58.8, 9.95, 0.1415
3.6746, 58.75, 9.95, 0.14005
3.6747, 58.7, 9.95, 0.13897
3.675, 58.5, 9.95, 0.13276
3.725, 58.55, 9.95, 0.13421
3.7251, 58.45, 9.95, 0.13435
3.7254, 59.65, 10, 0.16932
3.7257, 59.6, 10, 0.16869
3.7269, 59.55, 10, 0.16733
3.7281, 59.5, 10, 0.16594
3.7289, 59.45, 10, 0.1653
3.7301, 59.4, 10, 0.16355
3.7312, 59.35, 10, 0.16179
3.732, 59.3, 10, 0.16076
3.7331, 59.25, 10, 0.15934
3.7338, 59.2, 10, 0.15795
3.7345, 59.15, 10, 0.15692
3.7356, 59.1, 10, 0.15477
3.7362, 59.05, 10, 0.15409
3.7368, 59, 10, 0.1527
3.7375, 58.95, 10, 0.15089
3.7386, 58.85, 10, 0.14878
3.7392, 58.8, 10, 0.14698
3.7397, 58.75, 10, 0.14554
3.7402, 58.7, 10, 0.14372
3.7403, 58.65, 10, 0.14263
3.7408, 58.6, 10, 0.14159
3.7412, 58.55, 10, 0.13975
3.7413, 58.5, 10, 0.13867
3.7417, 58.4, 10, 0.13535
3.7419, 58.25, 10, 0.13318
3.742, 58.3, 10, 0.1328
3.792, 59.45, 10.05, 0.17049
3.7924, 59.4, 10.05, 0.16908
3.7932, 59.35, 10.05, 0.16772
3.7944, 59.3, 10.05, 0.16633
3.7956, 59.25, 10.05, 0.16493
3.7964, 59.2, 10.05, 0.16392
3.7976, 59.15, 10.05, 0.1629
3.7983, 59.1, 10.05, 0.16111
3.7994, 59.05, 10.05, 0.16008
3.8001, 59, 10.05, 0.15869
3.8008, 58.95, 10.05, 0.15726
3.8019, 58.9, 10.05, 0.15622
3.8025, 58.85, 10.05, 0.15478
3.8032, 58.8, 10.05, 0.15338
3.8038, 58.75, 10.05, 0.15196
3.8044, 58.7, 10.05, 0.15052
3.8049, 58.65, 10.05, 0.14945
3.8055, 58.6, 10.05, 0.14803
3.806, 58.55, 10.05, 0.14658
3.8065, 58.5, 10.05, 0.14514
3.807, 58.45, 10.05, 0.14369
3.8071, 58.4, 10.05, 0.14222
3.8075, 58.35, 10.05, 0.14076
3.8079, 58.25, 10.05, 0.13785
3.8082, 58.1, 10.05, 0.13338
3.8582, 58.05, 10.05, 0.13381
3.8586, 59.2, 10.1, 0.16824
3.8597, 59.15, 10.1, 0.16685
3.8609, 59.1, 10.1, 0.16546
3.8617, 59.05, 10.1, 0.16406
3.8628, 59, 10.1, 0.16227
3.8636, 58.95, 10.1, 0.16199
3.8647, 58.9, 10.1, 0.16021
3.8655, 58.85, 10.1, 0.15918
3.8665, 58.8, 10.1, 0.15776
3.8672, 58.75, 10.1, 0.15594
3.8679, 58.7, 10.1, 0.1553
3.8689, 58.65, 10.1, 0.15309
3.8696, 58.6, 10.1, 0.15239
3.8702, 58.55, 10.1, 0.15098
3.8707, 58.5, 10.1, 0.14915
3.8713, 58.45, 10.1, 0.14847
3.8718, 58.4, 10.1, 0.14664
3.8724, 58.35, 10.1, 0.14519
3.8729, 58.3, 10.1, 0.14372
3.873, 58.25, 10.1, 0.14302
3.8734, 58.2, 10.1, 0.1412
3.8739, 58.1, 10.1, 0.13865
3.8743, 58, 10.1, 0.13529
3.8746, 57.9, 10.1, 0.13191
3.8749, 57.85, 10.1, 0.13126
3.9249, 59, 10.15, 0.16779
3.9258, 58.95, 10.15, 0.16714
3.927, 58.9, 10.15, 0.16535
3.9278, 58.85, 10.15, 0.1647
3.9289, 58.8, 10.15, 0.16329
3.9308, 58.7, 10.15, 0.16045
3.9316, 58.65, 10.15, 0.15941
3.9326, 58.6, 10.15, 0.1576
3.9333, 58.55, 10.15, 0.15655
3.934, 58.5, 10.15, 0.15511
3.935, 58.45, 10.15, 0.15405
3.9356, 58.4, 10.15, 0.15224
3.9362, 58.35, 10.15, 0.15079
3.9368, 58.3, 10.15, 0.14972
3.9374, 58.25, 10.15, 0.14865
3.9379, 58.2, 10.15, 0.1472
3.9384, 58.15, 10.15, 0.14535
3.9389, 58.1, 10.15, 0.14427
3.939, 58.05, 10.15, 0.14279
3.9395, 58, 10.15, 0.14171
3.9399, 57.9, 10.15, 0.13836
3.9403, 57.85, 10.15, 0.13728
3.9406, 57.7, 10.15, 0.13279
3.9409, 57.65, 10.15, 0.13195
3.9909, 58.8, 10.2, 0.16716
3.9916, 58.75, 10.2, 0.16575
3.9928, 58.7, 10.2, 0.16434
3.9939, 58.65, 10.2, 0.16288
3.9947, 58.6, 10.2, 0.16223
3.9959, 58.55, 10.2, 0.16081
3.9966, 58.5, 10.2, 0.15938
3.9977, 58.45, 10.2, 0.15794
3.9984, 58.4, 10.2, 0.1565
3.9991, 58.35, 10.2, 0.15585
4.0001, 58.3, 10.2, 0.15363
4.0008, 58.25, 10.2, 0.15294
4.0014, 58.2, 10.2, 0.15149
4.002, 58.15, 10.2, 0.15003
4.0025, 58.1, 10.2, 0.14935
4.0031, 58.05, 10.2, 0.1475
4.0036, 58, 10.2, 0.14604
4.0041, 57.95, 10.2, 0.14456
4.0051, 57.85, 10.2, 0.14122
4.0055, 57.8, 10.2, 0.13935
4.0056, 57.75, 10.2, 0.13904
4.006, 57.65, 10.2, 0.13605
4.0063, 57.55, 10.2, 0.13305
4.0065, 57.45, 10.2, 0.13099
4.0565, 57.5, 10.2, 0.13155
4.0566, 58.6, 10.25, 0.16593
4.0578, 58.55, 10.25, 0.1645
4.0586, 58.5, 10.25, 0.16425
4.0598, 58.45, 10.25, 0.16243
4.0605, 58.4, 10.25, 0.16212
4.0617, 58.35, 10.25, 0.15956
4.0624, 58.3, 10.25, 0.15927
4.0635, 58.25, 10.25, 0.15667
4.0642, 58.2, 10.25, 0.15599
4.0649, 58.15, 10.25, 0.15532
4.0659, 58.1, 10.25, 0.15348
4.0665, 58.05, 10.25, 0.152
4.0671, 58, 10.25, 0.15096
4.0677, 57.95, 10.25, 0.1495
4.0683, 57.9, 10.25, 0.14761
4.0688, 57.85, 10.25, 0.14615
4.0694, 57.8, 10.25, 0.14547
4.0703, 57.7, 10.25, 0.14248
4.0708, 57.6, 10.25, 0.13991
4.0713, 57.55, 10.25, 0.13763
4.0716, 57.45, 10.25, 0.135
4.0719, 57.35, 10.25, 0.13199
4.0721, 57.25, 10.25, 0.13147
4.0722, 57.3, 10.25, 0.13047
4.1223, 58.45, 10.3, 0.16749
4.1224, 58.4, 10.3, 0.16645
4.1233, 58.35, 10.3, 0.165
4.1244, 58.3, 10.3, 0.16358
4.1252, 58.25, 10.3, 0.16253
4.1264, 58.2, 10.3, 0.16109
4.1282, 58.1, 10.3, 0.15858
